"","tank","genotype","Datetime","Date","Time","Type","No.","X1.F","X1.Fm.","X1.PAR","MQY","X1.ETR","sample","pos","Zone","treatment","sample_rep"
"1484",2,"9","17:19.0","11/30/20","20:17:19",FALSE,174,397,1099,1,0.639,0.3,"9-O","O","high","H","9-O 2"
"1485",3,"1","10:43.0","11/30/20","20:10:43",FALSE,157,275,514,1,0.465,0.2,"1-I","I","low","H","1-I 3"
"1486",3,"9","03:37.0","11/30/20","20:03:37",FALSE,141,347,1040,1,0.666,0.3,"9-O","O","high","H","9-O 3"
"1487",3,"4","07:45.0","11/30/20","20:07:45",FALSE,149,330,779,1,0.576,0.3,"4-O","O","low","H","4-O 3"
"1488",3,"1","11:20.0","11/30/20","20:11:20",FALSE,159,275,635,1,0.567,0.3,"1-O","O","low","H","1-O 3"
"1489",3,"13","05:59.0","11/30/20","20:05:59",FALSE,145,259,705,1,0.633,0.3,"13-O","O","high","H","13-O 3"
"1490",3,"8","08:05.0","11/30/20","20:08:05",FALSE,150,177,473,1,0.626,0.3,"8-I","I","high","H","8-I 3"
"1491",3,"12","13:36.0","11/30/20","20:13:36",FALSE,166,308,904,1,0.659,0.3,"12-O","O","high","H","12-O 3"
"1492",3,"8","01:16.0","11/30/20","20:01:16",FALSE,134,152,426,1,0.643,0.3,"8-O","O","high","H","8-O 3"
"1493",3,"10","03:06.0","11/30/20","20:03:06",FALSE,140,316,891,1,0.645,0.3,"10-O","O","high","H","10-O 3"
"1494",3,"11","12:21.0","11/30/20","20:12:21",FALSE,162,309,845,1,0.634,0.3,"11-I","I","low","H","11-I 3"
"1495",3,"13","09:44.0","11/30/20","20:09:44",FALSE,155,327,968,1,0.662,0.3,"13-I","I","high","H","13-I 3"
"1496",3,"12","03:59.0","11/30/20","20:03:59",FALSE,142,332,970,1,0.658,0.3,"12-I","I","high","H","12-I 3"
"1497",3,"10","04:58.0","11/30/20","20:04:58",FALSE,144,334,887,1,0.623,0.3,"10-I","I","high","H","10-I 3"
"1498",3,"9","04:24.0","11/30/20","20:04:24",FALSE,143,351,962,1,0.635,0.3,"9-I","I","high","H","9-I 3"
"1499",3,"5","01:45.0","11/30/20","20:01:45",FALSE,135,431,1135,1,0.62,0.3,"5-I","I","low","H","5-I 3"
"1500",3,"2","09:20.0","11/30/20","20:09:20",FALSE,154,304,831,1,0.634,0.3,"2-I","I","low","H","2-I 3"
"1501",3,"5","11:00.0","11/30/20","20:11:00",FALSE,158,344,959,1,0.641,0.3,"5-O","O","low","H","5-O 3"
"1502",3,"11","13:12.0","11/30/20","20:13:12",FALSE,165,222,527,1,0.579,0.3,"11-O","O","low","H","11-O 3"
"1503",3,"3","02:46.0","11/30/20","20:02:46",FALSE,139,269,664,1,0.595,0.3,"3-O","O","low","H","3-O 3"
"1504",3,"7","14:46.0","11/30/20","20:14:46",FALSE,168,260,753,1,0.655,0.3,"7-O","O","high","H","7-O 3"
"1505",3,"3","02:02.0","11/30/20","20:02:02",FALSE,136,283,825,1,0.657,0.3,"3-I","I","low","H","3-I 3"
"1506",3,"7","10:08.0","11/30/20","20:10:08",FALSE,156,239,663,1,0.64,0.3,"7-I","I","high","H","7-I 3"
"1507",3,"4","14:01.0","11/30/20","20:14:01",FALSE,167,450,1201,1,0.625,0.3,"4-I","I","low","H","4-I 3"
"1508",3,"2","08:26.0","11/30/20","20:08:26",FALSE,151,297,777,1,0.618,0.3,"2-O","O","low","H","2-O 3"
"1509",3,"12","06:44.0","11/30/20","20:06:44",FALSE,146,454,1194,1,0.62,0.3,"12-I","I","high","H","12-I 3"
"1510",4,"1","45:16.0","11/30/20","19:45:16",FALSE,88,383,956,1,0.599,0.3,"1-I","I","low","C","1-I 4"
"1511",4,"13","52:46.0","11/30/20","19:52:46",FALSE,109,349,1163,1,0.7,0.4,"13-O","O","high","C","13-O 4"
"1512",4,"7","52:14.0","11/30/20","19:52:14",FALSE,108,342,993,1,0.656,0.3,"7-O","O","high","C","7-O 4"
"1513",4,"5","57:06.0","11/30/20","19:57:06",FALSE,121,323,975,1,0.669,0.3,"5-I","I","low","C","5-I 4"
"1514",4,"10","54:06.0","11/30/20","19:54:06",FALSE,112,356,1057,1,0.663,0.3,"10-I","I","high","C","10-I 4"
"1515",4,"10","55:07.0","11/30/20","19:55:07",FALSE,114,244,847,1,0.712,0.4,"10-O","O","high","C","10-O 4"
"1516",4,"2","47:41.0","11/30/20","19:47:41",FALSE,95,306,899,1,0.66,0.3,"2-I","I","low","C","2-I 4"
"1517",4,"3","54:29.0","11/30/20","19:54:29",FALSE,113,501,1260,1,0.602,0.3,"3-I","I","low","C","3-I 4"
"1518",4,"8","56:28.0","11/30/20","19:56:28",FALSE,119,197,603,1,0.673,0.3,"8-I","I","high","C","8-I 4"
"1519",4,"11","56:47.0","11/30/20","19:56:47",FALSE,120,408,1376,1,0.703,0.4,"11-I","I","low","C","11-I 4"
"1520",4,"2","53:34.0","11/30/20","19:53:34",FALSE,111,408,1193,1,0.658,0.3,"2-O","O","low","C","2-O 4"
"1521",4,"12","59:18.0","11/30/20","19:59:18",FALSE,129,434,1217,1,0.643,0.3,"12-O","O","high","C","12-O 4"
"1522",4,"4","45:41.0","11/30/20","19:45:41",FALSE,89,397,1128,1,0.648,0.3,"4-O","O","low","C","4-O 4"
"1523",4,"12","46:01.0","11/30/20","19:46:01",FALSE,90,290,888,1,0.673,0.3,"12-I","I","high","C","12-I 4"
"1524",4,"3","51:13.0","11/30/20","19:51:13",FALSE,106,313,953,1,0.672,0.3,"3-O","O","low","C","3-O 4"
"1525",4,"13","48:59.0","11/30/20","19:48:59",FALSE,99,428,1433,1,0.701,0.4,"13-I","I","high","C","13-I 4"
"1526",4,"9","58:57.0","11/30/20","19:58:57",FALSE,128,425,1330,1,0.68,0.3,"9-I","I","high","C","9-I 4"
"1527",4,"1","48:41.0","11/30/20","19:48:41",FALSE,98,250,696,1,0.641,0.3,"1-O","O","low","C","1-O 4"
"1528",4,"8","58:14.0","11/30/20","19:58:14",FALSE,126,227,721,1,0.685,0.3,"8-O","O","high","C","8-O 4"
"1529",4,"5","53:15.0","11/30/20","19:53:15",FALSE,110,265,756,1,0.649,0.3,"5-O","O","low","C","5-O 4"
"1530",4,"7","58:36.0","11/30/20","19:58:36",FALSE,127,280,908,1,0.692,0.3,"7-I","I","high","C","7-I 4"
"1531",4,"9","51:44.0","11/30/20","19:51:44",FALSE,107,464,1467,1,0.684,0.3,"9-O","O","high","C","9-O 4"
"1532",4,"4","49:30.0","11/30/20","19:49:30",FALSE,100,439,1240,1,0.646,0.3,"4-I","I","low","C","4-I 4"
"1533",4,"11","50:30.0","11/30/20","19:50:30",FALSE,103,384,968,1,0.603,0.3,"11-O","O","low","C","11-O 4"
"1534",5,"11","41:36.0","11/30/20","19:41:36",FALSE,75,338,1203,1,0.719,0.4,"11-I","I","low","C","11-I 5"
"1535",5,"1","29:51.0","11/30/20","19:29:51",FALSE,38,287,802,1,0.642,0.3,"1-I","I","low","C","1-I 5"
"1536",5,"13","34:26.0","11/30/20","19:34:26",FALSE,55,385,1160,1,0.668,0.3,"13-O","O","high","C","13-O 5"
"1537",5,"3","37:51.0","11/30/20","19:37:51",FALSE,66,349,992,1,0.648,0.3,"3-O","O","low","C","3-O 5"
"1538",5,"2","37:28.0","11/30/20","19:37:28",FALSE,65,330,936,1,0.647,0.3,"2-O","O","low","C","2-O 5"
"1539",5,"7","30:09.0","11/30/20","19:30:09",FALSE,39,339,1170,1,0.71,0.4,"7-I","I","high","C","7-I 5"
"1540",5,"3","35:34.0","11/30/20","19:35:34",FALSE,59,467,1293,1,0.639,0.3,"3-I","I","low","C","3-I 5"
"1541",5,"2","32:47.0","11/30/20","19:32:47",FALSE,49,418,1223,1,0.658,0.3,"2-I","I","low","C","2-I 5"
"1542",5,"9","43:02.0","11/30/20","19:43:02",FALSE,79,418,1437,1,0.709,0.4,"9-I","I","high","C","9-I 5"
"1543",5,"5","41:03.0","11/30/20","19:41:03",FALSE,74,298,893,1,0.666,0.3,"5-O","O","low","C","5-O 5"
"1544",5,"8","37:02.0","11/30/20","19:37:02",FALSE,64,384,1171,1,0.672,0.3,"8-O","O","high","C","8-O 5"
"1545",5,"11","43:23.0","11/30/20","19:43:23",FALSE,80,327,866,1,0.622,0.3,"11-O","O","low","C","11-O 5"
"1546",5,"8","38:14.0","11/30/20","19:38:14",FALSE,67,320,890,1,0.64,0.3,"8-I","I","high","C","8-I 5"
"1547",5,"7","30:28.0","11/30/20","19:30:28",FALSE,40,370,1306,1,0.717,0.4,"7-O","O","high","C","7-O 5"
"1548",5,"1","42:31.0","11/30/20","19:42:31",FALSE,78,277,870,1,0.682,0.3,"1-O","O","low","C","1-O 5"
"1549",5,"10","44:02.0","11/30/20","19:44:02",FALSE,83,419,1421,1,0.705,0.4,"10-I","I","high","C","10-I 5"
"1550",5,"13","39:47.0","11/30/20","19:39:47",FALSE,71,385,1158,1,0.668,0.3,"13-I","I","high","C","13-I 5"
"1551",5,"5","32:29.0","11/30/20","19:32:29",FALSE,48,355,1058,1,0.664,0.3,"5-I","I","low","C","5-I 5"
"1552",5,"12","40:44.0","11/30/20","19:40:44",FALSE,73,469,1435,1,0.673,0.3,"12-O","O","high","C","12-O 5"
"1553",5,"10","38:43.0","11/30/20","19:38:43",FALSE,68,311,1089,1,0.714,0.4,"10-O","O","high","C","10-O 5"
"1554",5,"4","40:21.0","11/30/20","19:40:21",FALSE,72,455,1379,1,0.67,0.3,"4-I","I","low","C","4-I 5"
"1555",5,"12","35:16.0","11/30/20","19:35:16",FALSE,58,421,1097,1,0.616,0.3,"12-I","I","high","C","12-I 5"
"1556",5,"4","33:39.0","11/30/20","19:33:39",FALSE,52,431,1316,1,0.672,0.3,"4-O","O","low","C","4-O 5"
"1557",5,"9","31:36.0","11/30/20","19:31:36",FALSE,45,457,1576,1,0.71,0.4,"9-O","O","high","C","9-O 5"
"1558",6,"7","19:49.0","11/30/20","19:19:49",FALSE,9,334,1085,1,0.692,0.3,"7-O","O","high","C","7-O 6"
"1559",6,"1","22:41.0","11/30/20","19:22:41",FALSE,17,358,1166,1,0.693,0.3,"1-I","I","low","C","1-I 6"
"1560",6,"12","17:48.0","11/30/20","19:17:48",FALSE,3,527,1679,1,0.686,0.3,"12-O","O","high","C","12-O 6"
"1561",6,"10","21:01.0","11/30/20","19:21:01",FALSE,13,432,1434,1,0.699,0.3,"10-O","O","high","C","10-O 6"
"1562",6,"4","27:09.0","11/30/20","19:27:09",FALSE,28,501,1717,1,0.708,0.4,"4-I","I","low","C","4-I 6"
"1563",6,"1","24:28.0","11/30/20","19:24:28",FALSE,21,311,1038,1,0.7,0.4,"1-O","O","low","C","1-O 6"
"1564",6,"8","18:06.0","11/30/20","19:18:06",FALSE,4,261,897,1,0.709,0.4,"8-O","O","high","C","8-O 6"
"1565",6,"13","26:45.0","11/30/20","19:26:45",FALSE,27,372,1215,1,0.694,0.3,"13-I","I","high","C","13-I 6"
"1566",6,"12","18:34.0","11/30/20","19:18:34",FALSE,5,448,1320,1,0.661,0.3,"12-I","I","high","C","12-I 6"
"1567",6,"5","26:23.0","11/30/20","19:26:23",FALSE,26,298,942,1,0.684,0.3,"5-O","O","low","C","5-O 6"
"1568",6,"8","19:05.0","11/30/20","19:19:05",FALSE,6,370,1210,1,0.694,0.3,"8-I","I","high","C","8-I 6"
"1569",6,"5","27:24.0","11/30/20","19:27:24",FALSE,29,334,998,1,0.665,0.3,"5-I","I","low","C","5-I 6"
"1570",6,"3","28:33.0","11/30/20","19:28:33",FALSE,32,355,1004,1,0.646,0.3,"3-I","I","low","C","3-I 6"
"1571",6,"10","22:16.0","11/30/20","19:22:16",FALSE,16,357,1156,1,0.691,0.3,"10-I","I","high","C","10-I 6"
"1572",6,"7","21:33.0","11/30/20","19:21:33",FALSE,15,350,1209,1,0.711,0.4,"7-I","I","high","C","7-I 6"
"1573",6,"9","20:41.0","11/30/20","19:20:41",FALSE,12,408,1204,1,0.661,0.3,"9-O","O","high","C","9-O 6"
"1574",6,"11","21:15.0","11/30/20","19:21:15",FALSE,14,332,1035,1,0.679,0.3,"11-I","I","low","C","11-I 6"
"1575",6,"11","23:32.0","11/30/20","19:23:32",FALSE,19,341,1134,1,0.699,0.3,"11-O","O","low","C","11-O 6"
"1576",6,"2","25:33.0","11/30/20","19:25:33",FALSE,23,309,1032,1,0.701,0.4,"2-I","I","low","C","2-I 6"
"1577",6,"2","22:59.0","11/30/20","19:22:59",FALSE,18,341,1048,1,0.675,0.3,"2-O","O","low","C","2-O 6"
"1578",6,"9","17:21.0","11/30/20","19:17:21",FALSE,2,323,995,1,0.675,0.3,"9-I","I","high","C","9-I 6"
"1579",6,"3","24:10.0","11/30/20","19:24:10",FALSE,20,390,1229,1,0.683,0.3,"3-O","O","low","C","3-O 6"
"1580",6,"4","25:00.0","11/30/20","19:25:00",FALSE,22,448,1396,1,0.679,0.3,"4-O","O","low","C","4-O 6"
